gx,gy,gz,time,ang
-140,39,-3,471438167,0.0013954642302165705
-180,57,-10,471446460,0.003288657179174843
-193,58,-4,471447015,0.0033180609779486256
-205,65,0,471447549,0.0032316788518228653
-214,76,-9,471454332,0.0016002988925048142
-238,37,2,471463433,0.008457108196694684
-240,32,3,471463990,0.00897121914941413
-244,29,5,471464525,0.009506205018927108
-251,17,-2,471470287,0.016427324979775622
-290,7,-1,471477978,0.03002408381564288
-295,5,-5,471478513,0.031014603587208776
-302,8,-12,471479062,0.03206412374567176
-286,12,-14,471485281,0.04251676061002881
-265,-3,-34,471494441,0.05689732927529803
-264,-4,-31,471494997,0.05777507617320527
-267,-3,-23,471495562,0.05867715478696166
-274,-9,-20,471496171,0.05973245391553542
-253,-8,-18,471501742,0.06792327816478087
-252,-6,-12,471502279,0.06869432994374433
-251,32,-5,471511501,0.07844392815089517
-253,28,3,471512082,0.07908863808865389
-241,39,4,471513178,0.08003371140741461
-256,37,-1,471521470,0.08892655806560956
-250,41,-3,471522019,0.08945803049671988
-245,43,-7,471522554,0.08993574894568639
-242,34,-5,471523112,0.09045701985287954
-226,-1,-20,471530793,0.0987220000118439
-224,-3,-20,471531357,0.09933269393827078
-201,-7,-18,471539210,0.1061519294235139
-204,-5,-22,471539745,0.10663954609658874
-208,0,-28,471540282,0.10713184557285606
-207,0,-28,471540920,0.10771102853507875
-241,25,-30,471546756,0.1137857041879798
-249,33,-30,471547292,0.11434948706279675
-286,95,-17,471556503,0.12244339977226222
-291,98,-19,471557065,0.1229936819775845
-297,100,-5,471558161,0.12411273226465137
-269,71,-22,471566453,0.1323010430969636
-271,69,-18,471567009,0.13287892102594925
-271,61,-18,471567544,0.13347079374539364
-228,74,-9,471573296,0.135988110907771
-170,97,-15,471582453,0.1316468026544578
-165,103,-19,471582999,0.13133432991445723
-161,103,-17,471583534,0.13099826473331874
-182,98,-28,471590280,0.12908228892870371
-193,85,-29,471599449,0.12884509946754344
-193,87,-27,471599999,0.12882423072512775
-185,91,-27,471600562,0.1287280927670675
-182,91,-26,471601170,0.12859899606008196
-192,99,-20,471606721,0.12777052833259323
-187,100,-19,471607278,0.1276483981921685
-206,78,-3,471616505,0.12887030791538337
-207,80,-3,471617063,0.12894581498325675
-205,92,-12,471618157,0.12901196919558444
-264,89,-6,471626450,0.1362623096051187
-258,87,-4,471627007,0.13671705864800898
-256,87,-6,471627542,0.13714339091212202
-222,98,-9,471633292,0.1387661823892526
-161,88,5,471642451,0.13372709175455708
-166,89,9,471642997,0.1334558118982941
-167,90,6,471643532,0.1331996867295763
-139,109,13,471650278,0.1265290777879948
-127,104,17,471657949,0.11777936312943806
-115,102,17,471658484,0.11708407156171821
-107,100,8,471659041,0.11631672917920413
-102,96,-1,471659576,0.1155659184855146
-117,83,-1,471665743,0.10861701578949427
-114,83,-2,471666279,0.107992787147644
-90,67,-3,471675165,0.09548963970647603
-90,52,-4,471675715,0.09477400216898663
-94,44,-1,471676325,0.09403776448282304
-102,41,2,471676887,0.0934277993390294
-90,27,11,471681733,0.08780087913943221
-101,28,13,471682269,0.08727294725689909
-145,10,8,471691500,0.08548557260445787
-150,5,2,471692053,0.08548618159564017
-155,4,6,471693147,0.08556281042387479
-201,-20,4,471701463,0.09305174065461821
-206,-15,7,471702018,0.0935778544628652
-218,-16,9,471702553,0.09416254212508468
-256,-6,-8,471708328,0.10269329884302471
-267,53,10,471723441,0.11783430571206474
-267,59,11,471723999,0.11837870557660918
-260,55,12,471724534,0.11887474464054985
-259,46,15,471725085,0.11942174300639045
-228,104,34,471733451,0.12019338776160336
-226,95,38,471734000,0.12028871119103822
-222,91,34,471734535,0.12037638444821445
-201,99,25,471740274,0.1195189286487018
-161,94,17,471747944,0.11485255160701371
-158,99,17,471748479,0.11448688004327098
-160,101,15,471749036,0.11411260733047587
-166,104,10,471749571,0.11378358872577636
-161,93,6,471755738,0.11014028961520514
-162,92,7,471756275,0.10983467576184207
-161,58,9,471765488,0.10698263650864855
-161,57,2,471766102,0.10680217449949785
-162,63,-2,471766637,0.10662559403915477
-163,61,-9,471767194,0.10645821424077305
-192,28,-3,471772736,0.10840614575702333
-189,31,-1,471773282,0.10856698744200413
-229,41,-1,471782432,0.11508585902942768
-235,37,6,471782989,0.11554449922976964
-234,37,14,471784082,0.11643219965743803
-265,83,16,471792465,0.12341441202574739
-257,87,18,471793020,0.12381674226754556
-251,89,21,471793555,0.12415662810786246
-260,78,17,471800281,0.12989378446461383
-276,124,17,471807939,0.1360170086496208
-280,125,20,471808474,0.1365036748710018
-278,123,17,471809033,0.1370060333023431
-271,118,18,471809568,0.13745502790156436
-251,106,3,471815734,0.14138641955370307
-238,108,-3,471816271,0.1416304017716509
-202,108,-1,471824176,0.14129396326449944
-200,112,-5,471824711,0.1412495394580835
-199,113,-1,471825262,0.14119667835851357
-200,113,1,471825798,0.14115524448922206
-179,113,-11,471831725,0.13887079667912938
-170,116,-9,471832282,0.1385818258372041
-133,115,-14,471841501,0.12888975338587277
-134,108,-7,471842065,0.12832917189249188
-125,101,-10,471843163,0.12711963971433757
-137,169,4,471851455,0.1178857188296968
-146,161,4,471852010,0.11739220085698952
-156,160,2,471852545,0.1170011416021952
-173,147,11,471858297,0.1147336422669136
-189,147,14,471875885,0.11487089429912747
-190,146,16,471876420,0.11495025067813795
-180,130,13,471877517,0.11492404683049239
-180,64,4,471885404,0.113781770109214
-176,61,7,471886032,0.11365506122113246
-166,51,7,471893783,0.11083274428686528
-169,60,10,471894382,0.11065566920975896
-175,61,12,471895480,0.11043768064554008
-162,63,7,471899788,0.10870526524868993
-167,59,10,471900353,0.1085228533025515
-170,60,10,471900991,0.10834662022295337
-195,67,8,471905702,0.10882603833622313
-199,64,13,471906256,0.1089219069303263
-203,48,19,471907354,0.10917559177438765
-236,53,9,471912688,0.11292229240600905
-244,73,10,471914350,0.11433074452668603
-237,89,22,471922466,0.12083174869666628
-241,90,26,471923041,0.12133757150839125
-241,91,29,471923630,0.12186284599895017
-236,86,30,471924175,0.12230701125231819
-199,70,23,471929748,0.12355699585983956
-201,70,27,471930284,0.12370270440761093
-133,91,33,471939494,0.11771151577372914
-130,91,33,471940045,0.11734753740402924
-127,92,45,471941132,0.11665245179416846
-91,94,25,471949238,0.10693515293679945
-82,84,25,471949773,0.10623933257748766
-83,82,22,471950893,0.10478391774507403
-37,70,23,471958425,0.09062654499084824
-34,70,24,471958983,0.08961391523355168
-31,67,22,471959517,0.08861944251515694
-1,45,3,471965276,0.07502120572493803
-26,33,20,471974448,0.06047728887540309
-26,23,16,471974996,0.05975207106353639
-28,14,13,471975562,0.05900326695115271
-27,10,12,471976154,0.05823116164350495
-48,2,6,471980712,0.05356787880340737
-54,-4,6,471981267,0.05313892042189746
-126,-50,2,471989182,0.051822152331819075
-130,-59,2,471989717,0.05193481759982177
-139,-69,-1,471990268,0.052085330794030216
-152,-75,-2,471990911,0.05232621169151139
-178,-108,5,471995726,0.057082681606718345
-186,-116,1,471996283,0.05780715702715094
-224,-138,16,472005477,0.07806388374801781
-221,-142,12,472006082,0.07959212203557192
-225,-145,5,472006617,0.08094489025216715
-230,-141,4,472007162,0.08231647505353541
-276,-138,14,472012724,0.09813820911120172
-269,-138,18,472013284,0.09979674413781357
-331,-117,20,472022420,0.12803704236197133
-332,-110,20,472022978,0.12978028826591756
-340,-99,22,472024071,0.13312104355365192
-396,-7,11,472032451,0.15252661432295603
-401,4,15,472033009,0.15387445850967493
-401,16,27,472033544,0.1551402460095752
-365,63,42,472040268,0.16684121785344772
-259,65,28,472047906,0.1731560956600035
-248,70,28,472048441,0.17352507170173959
-237,74,30,472049001,0.17383972674811757
-224,75,34,472049535,0.17408536217104686
-117,96,33,472055755,0.16964228053144728
-109,100,32,472056292,0.16920870420654358
-12,87,14,472065494,0.15560306626015027
0,84,16,472066101,0.15479010507990815
-2,83,17,472066636,0.1541044393144384
-4,81,16,472067182,0.15343310033782942
26,77,8,472072722,0.14644957478533638
30,74,9,472073285,0.14586460936229942
21,65,13,472082449,0.14114869642223846
19,67,13,472082997,0.14104797540692693
5,73,11,472084091,0.14082956939121744
-61,36,32,472092448,0.14646870218871685
-67,32,35,472093006,0.1469529451612666
-69,28,34,472093541,0.14744466703932663
-144,5,27,472099279,0.15371602330532683
-308,-39,33,472108021,0.16776463251450385
-315,-43,31,472108556,0.16869664610549523
-324,-41,27,472109107,0.16963290409530288
-332,-40,24,472109642,0.1705314137900978
-388,-77,20,472115752,0.18465818914653598
