gx,gy,gz,time,ang
-187,63,-4,3298160567,9.241286332388896e-05
-191,75,-5,3298168958,0.0009152756126481092
-188,73,-9,3298169505,0.0009676054450252696
-187,65,-10,3298170039,0.0009581120742957833
-182,76,6,3298175757,0.001990699908444133
-199,76,4,3298184522,0.0033819136974401033
-192,72,3,3298185057,0.0034462175320453237
-190,64,0,3298185615,0.0034411073289185505
-195,60,-2,3298186150,0.003405265458483985
-192,71,-10,3298192766,0.0034722280378277335
-185,74,-6,3298199722,0.0040333391182691145
-188,81,-1,3298208936,0.006015773931557786
-195,79,-6,3298209509,0.006107697361386787
-205,74,-6,3298210095,0.006155208494603212
-204,66,-5,3298210653,0.006139346368288966
-192,58,3,3298216214,0.005574878319705787
-201,59,4,3298216751,0.005538780447162196
-176,70,-8,3298225961,0.0060213158613531895
-168,72,-9,3298226513,0.006109109539062329
-164,70,-4,3298227606,0.006315731788617097
-184,71,-4,3298235944,0.0070890737904238795
-181,72,-5,3298236500,0.007159711183350047
-177,76,-4,3298237035,0.007273471222389771
-182,61,-11,3298242750,0.0071213793643756
-193,69,-7,3298251934,0.007056382320562032
-201,71,1,3298252491,0.007036336852903202
-206,76,5,3298253026,0.0070341131452559815
-205,77,6,3298253585,0.007048475384769237
-208,74,0,3298259750,0.007009238915479386
-202,55,-7,3298268932,0.004963484007639748
-196,53,-10,3298269510,0.004827103613391843
-193,53,-10,3298270091,0.0046921665924061625
-185,57,-8,3298270649,0.004603607036657674
-197,62,0,3298276212,0.004220191992961587
-198,65,0,3298276748,0.004213604330689036
-183,67,2,3298285961,0.004530246220550685
-193,58,-9,3298286508,0.004440105645031481
-206,57,-16,3298287603,0.004163987730106378
-203,69,-15,3298295668,0.004118850424916208
-202,61,-11,3298296203,0.004089126574164179
-194,61,-3,3298297291,0.004006563147365459
-205,67,1,3298303509,0.004638487082970854
-205,70,4,3298304044,0.0047343001232063725
-197,75,7,3298304602,0.004836380459866374
-192,65,-10,3298309767,0.0046868742410905535
-198,76,-5,3298324908,0.007310627379643509
-193,77,-1,3298325467,0.007389412635877517
-188,77,0,3298326001,0.007440116473946919
-184,73,-6,3298326560,0.007443440146423005
-190,63,-4,3298334919,0.006972790016522292
-183,68,-10,3298335476,0.006933830460607846
-177,75,-10,3298336011,0.006911013263747249
