gx,gy,gz,del_t,ang
-182,64,-12,0.00019910323606717442
-190,67,-8,0.00022428749061553265
-199,61,-6,0.0009023801815568409
-193,67,-8,0.0009302842392473138
-207,65,-11,0.0033173864753189516
-198,70,-4,0.003365821743937293
-194,67,-8,0.003443209733966345
-179,68,3,0.001823002472359948
-184,65,1,0.001775200526157892
-191,63,1,0.0017872776055449576
-201,60,-14,0.0033560741950284445
-215,58,-10,0.007034378012842193
-212,57,-9,0.007240056902476741
-206,58,-6,0.007384929236440695
-196,59,-5,0.007460441787532238
-211,54,4,0.009334435619438641
-217,53,2,0.009579783930943485
-208,39,4,0.013709011835585726
-214,36,3,0.014063368839605496
-213,32,-12,0.014730593852760711
-216,44,-7,0.01911390206585058
-217,49,-6,0.019386715870330796
-221,50,-3,0.019961743491718316
-219,22,-1,0.02649254848201535
-218,23,0,0.02692288544355796
-221,24,1,0.027348265889851658
-226,26,-1,0.027805680098557377
-231,36,8,0.03221076059479447
-230,31,-1,0.032650406425118114
-226,26,-2,0.039944712885335534
-233,30,-2,0.04040887086687144
-233,29,-2,0.04092424712788546
-230,28,3,0.041381074540602567
-203,43,-3,0.043370944883779676
-204,40,-3,0.04360828734844348
-209,42,-5,0.04796050432900624
-207,44,-6,0.048210496442473987
-206,43,-5,0.048683162737099495
-190,61,-11,0.04921669564729222
-186,57,-13,0.04925490919777823
-193,59,-12,0.0493186678976782
-200,67,-15,0.050025043803142336
-187,59,4,0.05053655248142749
-185,59,7,0.05055825103656042
-189,60,7,0.05059514136982722
-190,64,0,0.05061377969206108
-191,84,0,0.049587137893271266
-193,87,-2,0.04948401904242731
-176,94,-14,0.04601687734372934
-181,96,-6,0.04579552473348214
-172,107,-1,0.04505694123757719
-164,117,-7,0.04178539505039342
-166,125,-7,0.04083398302357501
-133,141,-11,0.028726339233501434
-134,147,-18,0.02793190867673425
-126,151,-19,0.027054035407171894
-119,145,-12,0.026120000090381297
-111,151,-9,0.01656006366148081
-115,157,-9,0.015655688033737913
-192,77,-1,0.015105263037208366
-234,15,1,0.015642389774132844
-260,-20,-3,0.017349848189441384
-216,23,1,0.0231900645325366
-208,28,8,0.023506434078887143
-205,34,10,0.023765706504332247
-208,40,6,0.024026218839441747
-181,61,2,0.023666084499054853
-174,62,4,0.023593225719217955
-153,102,-5,0.016479489128399548
-147,114,-7,0.015890903006461583
-155,124,-6,0.014781203323129667
-175,66,2,0.013526344911929339
-189,56,0,0.01359113394760486
-213,33,-7,0.014262910316799007
-200,68,-11,0.014984525309516576
-193,64,-9,0.015018973024871535
-191,62,-11,0.015055681242844706
-198,55,-9,0.01517123531431062
-178,80,-8,0.013545068185013472
-175,82,-7,0.013372231752084485
-181,83,4,0.010872376001929944
-181,77,6,0.010757642132448453
-187,66,3,0.010745783424485155
-195,57,-1,0.01083550193111136
-197,59,-5,0.011715414781897448
-199,59,-4,0.011822645977854486
-191,67,-5,0.011902035800352337
-186,67,-5,0.011875828648022495
-184,67,-1,0.011802797501506356
-185,78,-1,0.010389754584973586
-190,74,1,0.01035307074298496
-188,69,1,0.010332370786881036
-205,70,3,0.0114130398156332
-189,76,-13,0.010474946190374276
-188,69,-13,0.010447135212071123
-192,63,-5,0.010475387368328504
-193,60,3,0.010529393188649245
-201,68,0,0.011164921860099448
-195,75,-3,0.011168367070351645
-184,82,-2,0.00952727752724524
-186,85,1,0.009444799565431762
-187,77,-6,0.009386891923269068
-194,68,-11,0.009407473133629855
-189,68,-3,0.009303566842316572
-188,70,-4,0.009276712198257441
-191,58,-1,0.009880771064231261
-196,57,-6,0.009965334363565804
-190,62,-9,0.009985500202431217
-192,59,-7,0.010614327689956286
-199,61,-5,0.010701877169757847
-201,64,-8,0.010874471868894344
-201,62,3,0.012459341467329937
-199,68,-1,0.012522196410722808
-199,72,-2,0.012565523683718672
-193,71,-8,0.012563694486717562
-186,65,-4,0.012353879627689308
-213,77,-14,0.014492413907634314
-207,70,-19,0.014611239537325202
-199,70,-19,0.014668849583366209
-195,71,-16,0.01469361422362159
-195,74,-10,0.014885152339262886
-197,71,-9,0.014930138252507897
-192,52,-1,0.015873211316467815
-198,52,-4,0.015986391446768205
-203,69,-3,0.01616566433998504
-184,69,-2,0.015329999945493751
-188,72,-2,0.01529480174395553
-193,68,0,0.015311977519339087
-197,61,1,0.015385942039659777
-192,69,-2,0.015476566349376162
-188,72,-4,0.015440957982635221
-169,80,-4,0.012005782140685036
-182,81,-7,0.011885216698918127
-178,78,-13,0.011615602856213708
-191,58,-5,0.012131649457980167
-196,49,1,0.012241609001236903
-194,35,-2,0.012541767717253958
-182,71,-16,0.011580612934499962
-172,74,-19,0.01143111168307805
-171,68,-14,0.011156535016194775
-172,62,3,0.00965655088476695
-179,73,3,0.009549085690395358
-185,73,4,0.009484241843821796
-193,69,0,0.009491557951016236
-200,57,-14,0.010729589558123169
-200,59,-14,0.010843542431050518
-179,60,-1,0.01040575425602306
-183,57,1,0.010432276362651795
-188,63,1,0.010460162387205572
-199,67,-6,0.011205161612876885
-197,76,-4,0.011189224131963351
-191,81,0,0.011026740593227736
-195,60,1,0.012034970666369596
-194,61,-1,0.012092495372363263
-190,58,-2,0.01214795048623373
-187,54,-9,0.012208649814193475
-177,64,-7,0.011653238289296328
-183,71,-14,0.011594241594406321
-190,60,4,0.012423790592788055
-191,59,5,0.012493377448440923
-188,59,0,0.012545682777038597
-186,61,-1,0.012571985526662636
-174,60,-8,0.012409131295116822
-178,66,-8,0.012371183557644395
-187,75,-10,0.011179834265285914
-187,78,-7,0.011085420173279872
-187,56,4,0.011229705253024906
-196,67,2,0.011603529047934765
-197,77,5,0.01156275153105207
-203,85,7,0.011492098760274072
-202,78,-2,0.0112620871048151
-194,73,-9,0.010729481131117801
-190,74,-6,0.010687065436467181
-187,76,-4,0.010612985987868358
-183,69,-4,0.010561065710633973
-199,78,-4,0.01045568589993001
-203,78,0,0.0104851287696225
-198,79,-2,0.010477398319902178
-180,73,-3,0.009441165486889882
-185,61,-10,0.00946110798592691
-181,62,-10,0.009439560205048292
-175,62,-6,0.009382917372786686
-178,62,-4,0.009339898003685912
-197,76,-6,0.009255752501751816
-199,70,-6,0.009294719959233593
-199,65,-3,0.010403570829618345
-192,60,-1,0.010452288920091856
-185,56,-5,0.010478018741125715
-178,55,-11,0.010467094986242436
-186,65,10,0.010313808985921687
-184,65,8,0.01028993685371374
-188,68,-6,0.009990036922676864
-186,70,-5,0.00994163934699092
-178,67,-3,0.009788580053616748
-186,66,-11,0.009646450475431138
-185,59,-15,0.009667710702267933
-184,56,-17,0.009702971431589411
-186,78,-6,0.008909196687052055
-184,67,-1,0.008794052242300959
-180,72,1,0.007688689751955758
