gx,gy,gz,del_t,ang
-198,66,-3,0.0006705249272005439
-187,62,-8,0.0010207677153862157
-188,64,-11,0.001068328433934051
-183,67,-13,0.00110232725398523
-180,70,-12,0.001118091483976855
-187,76,2,0.00046788042182903687
-188,71,1,0.00044435617070735887
-188,81,4,0.002000309845210391
-185,77,2,0.0021093407108571153
-181,67,-13,0.0020951389573362345
-196,62,-16,0.0011996197260659852
-194,65,-15,0.0012302839730834725
-191,68,-5,0.0012464194647037643
-187,72,-12,0.002423748951129671
-181,60,-14,0.0024636783238184408
-185,58,-12,0.002477346898123763
-189,61,-12,0.002501106836442892
-192,62,-11,0.00276296295711284
-193,70,-13,0.002835425340399991
-181,58,1,0.002612597021071621
-184,62,-1,0.002630514152196375
-192,70,-4,0.0026195628769829444
-195,72,-5,0.0025978989495211453
-191,68,-15,0.0033917275400693362
-188,77,-13,0.003464534768851129
-180,62,3,0.0038092938479200506
-181,60,-1,0.003879317839978166
-195,67,-11,0.0038795899117340616
-195,70,-5,0.003437488218297096
-187,66,-3,0.0034548471476108203
-194,60,0,0.0033857562735087323
-182,71,-9,0.0045610387755520366
-189,73,-12,0.0046106644858519745
-194,72,-11,0.004622273118914671
-189,68,-8,0.004652742083760518
-189,73,0,0.004564531347563509
-192,77,1,0.004539310784324776
-188,69,-9,0.005188268578196738
-194,74,-3,0.005166878128321799
-192,66,-3,0.005129027539862441
-198,62,-1,0.004581893185036561
-191,68,5,0.004531073185620487
-183,71,6,0.004530877237504349
-200,74,-11,0.00446378108974267
-183,72,0,0.004899831279550548
-185,80,1,0.00494633656994902
-184,78,-2,0.005007120910615301
-182,72,-12,0.005118947120701001
-192,71,-2,0.005052647442699022
-194,76,2,0.005036714595161419
-202,67,-9,0.004512225949157703
-204,67,-7,0.004477442325829893
-198,62,-2,0.004355101294589519
-187,71,-11,0.005427326454245007
-189,73,-12,0.005507672550686353
-191,74,-7,0.005596445549182421
-181,70,-9,0.006761753390737189
-188,70,-7,0.006800558933195927
-193,67,-5,0.006794211161377896
-195,60,-4,0.006746026433170021
-185,58,-3,0.006599364555493346
-181,59,-4,0.006620193886126632
-186,58,-11,0.007435005434117163
-186,50,-11,0.007493586420572732
-189,48,-4,0.007481046677272361
-207,84,-8,0.0073055817998799654
-206,75,-5,0.007290920215084507
-202,67,-6,0.007256210919420925
-190,68,1,0.006748685961497219
-190,73,-4,0.00676723763340178
-192,78,-4,0.00679883965564498
-183,64,-13,0.0076203699651762125
-183,83,-3,0.008880516805710673
-192,76,-6,0.00892453884788303
-193,70,-3,0.008920313023597899
-191,66,1,0.008878188166035514
-181,65,-8,0.009298543912792834
-186,62,-10,0.009330718559112203
-186,66,-3,0.009436657495988508
-192,71,-8,0.009465794540715953
-192,70,-7,0.0094864114197094
-190,64,-3,0.009468391157947995
-190,58,-10,0.00952256412699587
-193,63,-3,0.009491107445251635
-191,67,2,0.008798995673918356
-176,70,4,0.0088336981627162
-173,80,2,0.009024399397649995
-184,58,4,0.008502600021567254
-193,55,6,0.00840498714009513
-187,58,-3,0.00839430700730442
-203,91,-5,0.00874724396918928
-199,93,-3,0.00883482296156641
-195,91,-3,0.008931670319978434
-192,85,-3,0.009016263324714537
-206,58,-5,0.007915030603564528
-204,58,-6,0.007827184275313717
-181,63,-6,0.008121778848441903
-187,62,-10,0.00814472708841485
-194,67,-6,0.008132116313129807
-194,62,6,0.006735480630470238
-194,56,1,0.006633826726337869
-194,54,-3,0.006543292929965874
-189,66,4,0.0061726471885030455
-187,64,-1,0.006160295817183581
-193,58,-13,0.006131877695579922
-196,41,-6,0.005237846419562626
-205,58,-8,0.005015639327232707
-178,53,-5,0.006002027033574086
-180,56,-7,0.00609332862208212
-183,60,-10,0.006182619648234313
-191,65,-8,0.006202956921646973
-186,68,-14,0.007040230740938523
-188,69,-8,0.007075578409864673
-194,72,-11,0.007401814545792344
-195,77,-14,0.0074489569946652205
-193,70,-11,0.007515671209656059
-197,66,-3,0.007205722115324497
-197,66,-3,0.007166570495333646
-194,66,-4,0.007147561877950066
-201,58,-6,0.0068829852526668235
-201,63,-10,0.006887979313498577
-194,57,-1,0.00662096018623473
-192,69,-1,0.006150991837346613
-195,68,0,0.0061032895153750825
-194,63,-1,0.006077963678357788
-192,64,-1,0.006056751122891826
-187,65,6,0.005531641556722153
-181,54,1,0.0055776135146406785
-185,83,6,0.004830926518627401
-184,78,9,0.004788909765134105
