gx,gy,gz,time,ang
-198,50,-5,2937154828,0.0038300731117862745
-201,54,-2,2937155387,0.00397478023207249
-205,54,-1,2937155955,0.004144642209370889
-217,45,-14,2937161988,0.00736824978616495
-207,44,-15,2937162524,0.007608170451413096
-189,33,-9,2937171700,0.011504525091554875
-202,46,-9,2937172299,0.011730192095212935
-211,52,-3,2937173392,0.01210712527580787
-176,52,-13,2937181686,0.013406937708933028
-180,56,-12,2937182243,0.013487293371746529
-194,59,-10,2937183336,0.013654601027534082
-183,89,-5,2937191245,0.011002139181354089
-181,90,-8,2937191780,0.010820175335158494
-173,88,-12,2937192874,0.010470318408244169
-174,86,-16,2937210656,0.008186670019126785
-178,90,-18,2937211212,0.008201734130073314
-184,93,-13,2937211747,0.008163996110304212
-184,98,-3,2937212305,0.008040203790049426
-188,61,-8,2937226678,0.009605506600759602
-185,53,-6,2937227232,0.009699246652284414
-184,47,-3,2937227767,0.00980232808971404
-188,47,1,2937228319,0.009875246908710812
-198,59,-10,2937236654,0.010852824835550676
-195,61,-12,2937237211,0.010930121596267214
-195,57,-5,2937237746,0.010982330257139437
-197,53,-1,2937238306,0.011031091863799384
-216,46,2,2937243956,0.011805467783839892
-205,44,6,2937244515,0.011905698981027082
-182,67,-4,2937253659,0.011944461506860456
-186,65,0,2937254292,0.011939340646615844
-198,63,9,2937255416,0.011848600042862908
-194,74,-6,2937263685,0.011337039815559875
-190,76,-10,2937264241,0.011315621654529692
-191,74,-15,2937265337,0.011356585622749375
-185,73,-5,2937273696,0.010955989234708039
-181,76,-1,2937274252,0.010893237163811055
-183,80,-6,2937274787,0.010839291391434719
-182,81,-11,2937275337,0.010810942706145901
-191,76,-5,2937280975,0.010376515241699604
-189,69,-11,2937281511,0.010412586290869318
-183,69,-5,2937289303,0.010502063034699085
-194,70,-3,2937289838,0.010476305988728634
-197,74,-3,2937290396,0.010424412740424969
-195,77,-11,2937290963,0.01041416001644595
-199,68,-6,2937295959,0.010400011183033108
-201,63,-10,2937296516,0.01045142816914401
-200,86,2,2937305676,0.008312545419517061
-203,88,8,2937306234,0.008148272549748923
-203,87,6,2937306792,0.00800625735050051
-203,80,0,2937307350,0.007937642458349213
-192,71,1,2937311950,0.007513910866433993
-193,71,2,2937312507,0.00745572911429358
-203,80,-6,2937321701,0.007603714421998695
-197,83,-4,2937322307,0.007603769639989454
-187,76,-1,2937323386,0.00752148300137814
-190,66,-6,2937331677,0.007740523011678756
-191,64,-7,2937332234,0.00776801550061862
-182,69,-3,2937333329,0.007704848661687662
-186,79,-4,2937340209,0.007523245835990551
-183,77,-3,2937340744,0.007504221014562536
-181,80,-6,2937341304,0.007508823457429019
-189,61,-15,2937347509,0.008472776540493769
-200,62,-11,2937356130,0.009664874403454966
-204,64,-10,2937356665,0.009743916758503954
-205,63,-10,2937357226,0.009831052988089912
-203,66,-8,2937357761,0.0098926155213271
-201,58,-15,2937363981,0.01129508886359696
-197,62,-17,2937364518,0.011417921106641438
-206,62,-2,2937373682,0.012236420321052464
-208,62,2,2937374291,0.012283201308619455
-203,54,0,2937375410,0.01238759481825852
-201,59,-1,2937383680,0.013111927116638738
-195,58,1,2937384237,0.013126519792119333
-188,58,-1,2937385331,0.0131104096774945
-182,69,-16,2937393689,0.013616894749818243
-175,58,-18,2937394245,0.013670384325762583
-177,60,-17,2937394780,0.01372054722976321
-188,68,-14,2937395341,0.013778329044473065
-190,73,-12,2937400969,0.014192950371791791
-195,75,-12,2937401505,0.014249213088320067
-178,83,-11,2937410283,0.01402594075339233
-179,79,-14,2937410817,0.014059372559883123
-179,74,-11,2937411397,0.014076386586052517
-175,73,-7,2937411951,0.01405156842695345
-182,73,9,2937417967,0.012626812313817638
-183,74,9,2937418528,0.012497363078012774
-180,70,-9,2937427680,0.01279209872546236
-177,72,-2,2937428241,0.012753222063715418
-177,70,-2,2937429337,0.012680737001724668
-185,57,-10,2937437694,0.013414341995929276
-180,57,-11,2937438252,0.013474033023954973
-181,58,-12,2937438787,0.01354008646448572
-204,59,-2,2937445513,0.013632500338704308
-198,57,-6,2937454671,0.014429874896337033
-194,53,-7,2937455228,0.014493253446022742
-190,47,-3,2937455763,0.014530839202409539
-187,48,-2,2937456395,0.014558781143996143
-196,47,-4,2937461973,0.01527578833104132
-192,55,-1,2937462510,0.015297246722685927
-194,72,-18,2937471702,0.016918684146009444
-188,75,-13,2937472305,0.016963465284071413
-183,86,3,2937473401,0.016722435134251465
-173,75,-7,2937481703,0.016353464814910526
-174,75,-8,2937482250,0.016350754260439363
-176,84,-11,2937483343,0.016365136828586525
-182,75,-9,2937491231,0.016667923498806966
-177,72,-8,2937491766,0.016687884252647583
-172,71,-15,2937492324,0.016768659286050862
-169,71,-19,2937492859,0.01687946835897028
-188,69,-2,2937498510,0.01667059542594575
-192,59,-9,2937507700,0.017565213338221003
-191,60,-9,2937508250,0.01761868423077709
-191,70,-6,2937508786,0.01762859702957333
-192,73,-3,2937509389,0.017606892093944
-201,65,-1,2937513945,0.017456500267748344
-197,57,1,2937514500,0.017437883546894073
-187,59,-1,2937523661,0.017308023746932893
-192,58,-2,2937524273,0.017316282909203316
-199,52,-2,2937525404,0.017370822225270113
-201,65,-12,2937533704,0.01850675742126148
-202,58,-11,2937534251,0.018596532897176773
-207,55,1,2937535345,0.018617709516942197
-191,75,-11,2937543464,0.019136469883074464
-183,80,-13,2937543999,0.019169266643468772
-181,80,-5,2937544562,0.01913693908365597
-180,73,-4,2937545124,0.01911203681506992
-186,71,-11,2937550962,0.01957454599826612
-185,76,-5,2937551499,0.01956013015607457
-179,83,-7,2937560680,0.0194715753174905
-174,78,-1,2937561260,0.019431375640922684
-172,75,4,2937561860,0.019349193002404525
-173,75,1,2937562420,0.019299366923117175
-176,90,-2,2937567961,0.019050467788788446
-177,85,-2,2937568528,0.019039768495227608
-197,70,-11,2937577679,0.01994131961629686
-193,71,-12,2937578235,0.020007539173627284
-189,60,-9,2937579330,0.020088071823803764
-178,59,-4,2937587709,0.020208366376897526
-187,52,1,2937588266,0.020174646573416166
-196,49,2,2937588801,0.02012797352441037
-199,59,0,2937595506,0.01969471570083303
-200,67,12,2937604663,0.01740486162803774
-196,71,10,2937605221,0.017281223342454508
-194,70,5,2937605756,0.017204344185878895
-198,65,-3,2937606381,0.017196157071397995
-205,52,-13,2937611966,0.018188250984862844
-206,52,-14,2937612502,0.018300225136323317
-193,46,-4,2937621676,0.019107946645633284
-190,53,0,2937622304,0.019117475769617063
-184,65,6,2937623402,0.01896265052100163
-185,84,-7,2937631696,0.018626672963224428
-181,84,-16,2937632250,0.01868595741543852
-186,75,-19,2937633337,0.018892585694086025
-192,68,-15,2937641245,0.020160154441246744
-188,69,-13,2937641780,0.020226936118890683
-187,71,-8,2937642338,0.02025112210635743
-191,77,-6,2937642873,0.020249978096173207
-188,70,1,2937648983,0.019720435391700725
-182,71,-1,2937649520,0.01968690015054049
-192,69,-1,2937658685,0.01921785666918165
-194,69,-2,2937659296,0.01919672042380825
-182,71,-4,2937660412,0.01917660903557779
-194,71,-2,2937668681,0.018851832995737616
-203,67,-1,2937669237,0.018832840394141414
-208,63,7,2937670331,0.018683724301469282
-189,63,-15,2937678690,0.02012469299783796
-189,61,-16,2937679248,0.020232688913635038
-184,57,-14,2937679783,0.02032370413599009
-186,64,-5,2937680333,0.020333533483299162
-204,55,4,2937685971,0.019989081339365822
-200,56,2,2937686507,0.01997328734499942
-188,63,-9,2937694297,0.020624751635729452
-196,69,-10,2937694832,0.02067175232531363
-205,76,-5,2937695393,0.020673093299565577
-200,78,-2,2937695961,0.020640840104633112
-189,67,-8,2937700954,0.02091554042775129
-190,63,-5,2937701511,0.02093144557701787
-183,76,-4,2937709333,0.02058889459285656
-180,75,-7,2937709868,0.02059254718386943
-181,68,-6,2937710403,0.020601127929930636
-184,68,1,2937710970,0.02055293321446483
-187,78,-8,2937715969,0.02067354934498124
-190,77,-10,2937716506,0.02070745103730757
-198,68,1,2937724316,0.020151828671916637
-194,76,-2,2937724851,0.020125705991456293
-187,78,-2,2937725411,0.020090343676971774
-183,79,-1,2937725979,0.020041911334814592
-203,75,-5,2937731959,0.02015822602722855
-204,73,-7,2937732495,0.02019213512397181
-183,70,-1,2937741678,0.01958336026143874
-184,69,-6,2937742303,0.01959303533637114
-189,55,-11,2937743397,0.01972492531207812
-189,72,-4,2937751689,0.019633442131861575
-195,66,-9,2937752245,0.019678553509277923
-201,66,-11,2937753330,0.01980908056694673
-187,66,4,2937760220,0.01893669980335143
-186,73,-2,2937760755,0.01891213298731463
-188,78,-9,2937761312,0.01894363642524612
-197,78,-11,2937761846,0.01899637554887957
-200,55,7,2937768508,0.018126147455904525
-201,61,-13,2937777688,0.0197312869312362
-195,59,-14,2937778246,0.019832869270641495
-190,61,-10,2937778783,0.019887846956676968
-187,67,-8,2937779412,0.019917193309547204
-195,64,-12,2937784968,0.020688827082077223
-188,59,-10,2937785505,0.02074383975015999
-183,65,-4,2937794699,0.020595975097996013
-184,67,-13,2937795266,0.020661473335267525
-198,70,-16,2937796361,0.02086292758854893
-211,86,3,2937804697,0.020214978204493375
-202,83,7,2937805244,0.020142588545809494
-192,73,12,2937805779,0.020016864437278202
-181,62,-5,2937815187,0.0198484170080076
-194,75,-3,2937830677,0.019645654653089643
-188,73,-4,2937831247,0.01963629847012376
-179,66,-4,2937831838,0.019606458150451547
-177,63,-7,2937832385,0.019599848939505594
-189,65,-6,2937837946,0.01972575485458837
-189,67,-6,2937838531,0.019738279411946256
-200,61,-3,2937847691,0.02003874490843055
-200,68,-1,2937848245,0.020039362272441606
-188,65,-1,2937849338,0.019979920562936796
-197,67,-7,2937857486,0.02059165712408939
-193,69,-6,2937858020,0.020611639939480328
-186,76,-1,2937859125,0.020521796409024295
-195,70,5,2937866654,0.019719721546397413
-194,69,4,2937867213,0.019666879354240805
-197,74,0,2937867748,0.019653108664170763
-194,69,-2,2937868306,0.019647342137965627
-190,67,-1,2937873956,0.01938407011878744
