gx,gy,gz,del_t,ang
-204,69,-14,2740081457,0.014647951292682836
-202,64,-16,2740082014,0.0147324236592779
-184,70,0,2740089836,0.013986957549681567
-179,73,-4,2740090371,0.013884312747028414
-182,72,-3,2740090929,0.01380484169024849
-182,71,0,2740091488,0.013734061251275994
-183,73,-4,2740096472,0.01304087417048966
-181,73,-3,2740097008,0.0129540195240085
-199,64,-4,2740104821,0.014018903900682573
-203,63,-6,2740105356,0.014121106402213535
-196,63,-8,2740105916,0.014173279869650716
-193,64,3,2740112999,0.014730652936597784
-182,72,-8,2740128170,0.012349052031765933
-178,76,-3,2740128728,0.012224535838446947
-180,73,-3,2740129278,0.012128288682066543
-186,78,-5,2740129894,0.012042906525758585
-193,55,-10,2740135473,0.012663898072171777
-195,53,-10,2740136010,0.012750296458863388
-182,65,-15,2740145205,0.011830977982750167
-191,65,-15,2740145770,0.011844365582135724
-206,59,-17,2740146865,0.012132519096245058
-181,76,2,2740155201,0.01053568787587007
-179,79,3,2740155749,0.010405648198858041
-181,82,1,2740156283,0.010276760286292869
-177,77,-11,2740162008,0.008790890788185676
-201,71,-3,2740177181,0.010485311467414896
-195,66,5,2740177730,0.010528782302546433
-186,60,4,2740178265,0.010524675762767631
-189,59,0,2740178825,0.010545577900126552
-192,68,-2,2740187162,0.010706732066676009
-203,68,-12,2740187718,0.010794636987015575
-212,67,-20,2740188253,0.010945047956158234
-209,70,-24,2740188811,0.01106869759293166
-185,65,-2,2740194463,0.010732662831420796
-194,67,-9,2740194999,0.010756596963466734
-216,62,-10,2740200677,0.012937289059885452
-187,54,-1,2740202304,0.01299245660029007
-180,70,-5,2740210194,0.011708131196674364
-183,61,-8,2740210749,0.011673384653506196
-189,58,-8,2740211284,0.011695222896606173
-185,58,-7,2740211906,0.01168752708010697
-185,56,-7,2740217474,0.0117508423649424
-185,51,-7,2740218010,0.011784339719840196
-186,64,-20,2740227184,0.011753931405679364
-185,70,-15,2740227811,0.011718296567802365
-188,79,-8,2740228909,0.011586222776490764
-192,59,-10,2740237202,0.012530449173721524
-191,65,-6,2740237749,0.012549472199136075
-190,62,-5,2740238844,0.012601673458063114
-182,63,-1,2740246754,0.01211158805383543
-184,73,1,2740247289,0.012033448627156773
-184,75,2,2740247847,0.011938364129184333
-198,76,-3,2740248382,0.011930460520286486
-195,70,-4,2740254009,0.012049481670766643
-189,61,-4,2740261769,0.012427143600829882
-193,65,-8,2740262303,0.012461241553552369
-195,66,-9,2740262862,0.012504673236668963
-193,65,-4,2740263396,0.012531604661974862
-186,68,-8,2740269004,0.012309668644480938
-201,85,1,2740278185,0.011719384720804506
-203,88,-6,2740278743,0.011720106078083228
-201,80,-12,2740279279,0.011753198604162282
-198,74,-10,2740279881,0.011792291565634548
-187,77,-5,2740284459,0.011276880328586671
-174,71,-3,2740285016,0.011139822739576867
-188,76,-3,2740294147,0.01029042308152433
-189,73,-5,2740294724,0.010261566086202678
-196,48,-4,2740295873,0.01047833039883571
-190,60,-9,2740304187,0.0109833861996957
-192,66,-7,2740304743,0.011006079494693968
-195,68,-2,2740305837,0.011054342555801202
-197,76,-15,2740313979,0.011748208683051427
-192,70,-16,2740314514,0.01178763122439071
-190,60,-10,2740315076,0.011824622360044945
-193,61,-2,2740315615,0.011853617437561513
-190,61,-6,2740321477,0.012088324638632637
-184,59,-8,2740322013,0.012082847649446215
-183,68,7,2740329803,0.010835633380442973
-185,71,5,2740330338,0.010761596104923965
-185,71,1,2740330897,0.010694855076375489
-182,75,-3,2740331465,0.010600555915956473
-201,74,-4,2740337467,0.011195396284250288
-196,81,-5,2740338003,0.011198640623601068
-202,63,-10,2740347184,0.013087900776726271
-191,67,-12,2740347810,0.013116641432581677
-187,79,-3,2740348904,0.01299366524973448
-187,66,-4,2740357196,0.012652881314878055
-190,62,-1,2740357751,0.012656477496288242
-190,66,5,2740358837,0.012609226875046994
-187,66,-5,2740366733,0.012332093099712282
-187,70,-3,2740367268,0.012296047229272007
-184,79,-4,2740367819,0.012211455195435724
-180,83,-7,2740368354,0.012097497173819796
-178,76,-14,2740374484,0.01117447194325892
-181,80,-17,2740375021,0.011123576315625336
-200,76,-5,2740384171,0.012013626852629024
-204,81,4,2740384780,0.012069067599273686
-195,83,10,2740385916,0.011991868917616265
-193,55,0,2740394183,0.012418765957225646
-194,64,-5,2740394738,0.012455689656810171
-195,65,-4,2740395833,0.012533111685756099
-189,73,-7,2740403001,0.01233874595752002
-189,77,-3,2740403536,0.012305936641206877
-198,70,9,2740404660,0.012328991177252651
-191,62,2,2740412164,0.012302129796154452
-193,69,-1,2740412723,0.0123096918571343
-191,77,-1,2740413257,0.012284468585263683
-193,77,0,2740413816,0.012271785059041177
-195,69,3,2740419468,0.012431341153197852
-198,67,3,2740420004,0.012475772663194452
-190,70,-6,2740427616,0.012401232648126448
-190,68,-7,2740428151,0.012402116649609706
-186,82,-6,2740429282,0.012283293409548344
-201,75,-1,2740437185,0.013258984666066932
-204,70,-3,2740437816,0.01337982631280702
-201,63,-4,2740438408,0.0134762544634425
-184,65,2,2740447203,0.012516776842636482
-182,67,-4,2740447747,0.012448144496092741
-185,68,-9,2740448833,0.012370683774872885
-189,65,-6,2740455742,0.012291621653696476
-183,70,-8,2740456277,0.012234420972380538
-184,71,-13,2740456838,0.012189650199310639
-183,63,-10,2740461995,0.011788286817942775
-186,62,-4,2740476626,0.011158917716188477
-192,66,2,2740477161,0.011161210173079278
-188,72,3,2740477724,0.01111361717475576
-184,76,4,2740478258,0.01102648357161111
-181,77,-12,2740491641,0.009327791826120795
-181,70,-10,2740492176,0.009278086709690698
-186,65,-5,2740492729,0.009251529998130049
-185,66,-1,2740493264,0.009202358761884523
-180,49,-6,2740507166,0.009203425357447411
-191,57,-2,2740507723,0.009249299337632823
-196,64,-2,2740508258,0.009285088261690288
-200,68,-4,2740508816,0.00933217556699319
-195,67,-15,2740515763,0.01026027643737717
-199,71,-3,2740516298,0.010282215616358382
-201,74,-1,2740516856,0.010293300592489587
-189,56,-6,2740522013,0.010804685189706436
-198,61,-3,2740537164,0.012647668862443085
-201,62,-4,2740537720,0.01273299102305102
-199,67,-3,2740538255,0.012775740246112702
-195,69,-1,2740538815,0.012780346097121274
-187,80,-2,2740545763,0.01163399113570766
-189,80,-3,2740546298,0.01156318650697647
-190,73,0,2740546856,0.01151711459849281
-193,67,1,2740552012,0.011491257537424679
-184,70,-12,2740567163,0.011098370030863437
-183,69,-8,2740567720,0.011072554182035422
-182,65,-2,2740568255,0.011030643835441901
-185,63,-5,2740568813,0.011026957946339273
-178,70,9,2740575761,0.009280359148988254
-181,71,4,2740576296,0.009181117381114675
-187,71,-2,2740576854,0.009135254977327149
-198,80,2,2740582010,0.008656098377682848
-181,62,-2,2740596621,0.007959480368183636
-184,63,-2,2740597156,0.007952254537747814
-201,70,-6,2740597717,0.007984041235984507
-206,77,-8,2740598252,0.008002191160143876
-185,78,-12,2740612177,0.007307823047413931
-181,72,-18,2740612725,0.007358143250736255
-175,71,-18,2740613259,0.0073977795151584655
-165,75,-16,2740613819,0.007389085916042579
-188,60,-5,2740620793,0.007770950363971563
-189,60,-5,2740621328,0.007805027769516021
-192,57,-3,2740621881,0.007846188543411634
-197,53,-6,2740622416,0.00793385311726807
-193,52,-4,2740629018,0.008913152019170348
-190,79,4,2740638199,0.007031448577939123
-188,79,1,2740638748,0.0069347784267288345
-184,71,-8,2740639862,0.00691568016043184
-182,70,-2,2740657614,0.005752313738809497
-190,56,-3,2740658149,0.0057990930675366845
-195,51,-7,2740658699,0.005897842147391399
-191,48,-13,2740659234,0.006050991566928968
-193,68,-2,2740666739,0.005802013785058645
-204,67,-5,2740667274,0.005809400374871894
-207,67,-8,2740667834,0.005840226380666503
-200,62,-11,2740668369,0.005914362616006512
-200,63,-3,2740674000,0.00617295823038041
-190,57,-7,2740681771,0.007253903079630432
-184,64,-9,2740682305,0.007292814346517274
-182,68,-8,2740682863,0.007301281739721608
-183,70,-5,2740683397,0.007282734444606315
-196,72,-2,2740689004,0.006944278052405369
-191,63,-7,2740698194,0.007661330858665883
-195,67,-14,2740698744,0.0077260782711884605
-198,72,-10,2740699283,0.007743266279202341
-192,75,-3,2740699898,0.007688006174510447
-192,64,-13,2740704469,0.008299695174616322
-191,65,-14,2740705006,0.008370832587782233
-188,64,-16,2740711610,0.009429000236515283
-196,60,-17,2740712145,0.009553288381248823
-192,62,-10,2740713243,0.009688162135312142
-192,62,-9,2740721132,0.010566548651804146
-193,58,-9,2740721711,0.010655164341119553
-200,59,-6,2740722288,0.01072790419599297
-193,59,-8,2740727455,0.011415477018484303
-196,58,-7,2740728004,0.011492792396132897
-202,64,0,2740729128,0.011515242932205953
-189,70,-4,2740733469,0.01137190897175771
-180,69,-6,2740735103,0.011333358513261635
-202,66,-13,2740743177,0.01254441260270662
-198,57,-17,2740743735,0.012696627934804836
-193,58,-18,2740744284,0.012836724566201066
-189,65,-15,2740744898,0.01292277014912282
-192,68,-3,2740750458,0.012848521729803504
-192,67,-11,2740750995,0.01289554039670632
-200,77,-3,2740760166,0.012442070273169892
-202,76,-4,2740760734,0.012440887133973058
-198,65,0,2740761828,0.012457775667435804
-196,76,-15,2740770188,0.01333293362279895
-194,90,-20,2740770742,0.013379935271840664
-192,88,-20,2740771277,0.013428132590925722
-190,66,-2,2740776997,0.0132987363578405
-195,80,3,2740792167,0.011631040957267198
-193,82,-3,2740792723,0.011613300296929807
-194,79,-14,2740793258,0.011677824556006397
-193,72,-17,2740793810,0.011770135506906169
-188,65,-4,2740800765,0.011648429200815335
-186,62,0,2740801300,0.011608520878651715
-192,60,3,2740801858,0.011578506512709094
-203,68,-5,2740806993,0.012198246031999031
-188,73,-14,2740822165,0.013579472302586654
-184,69,-7,2740822723,0.013571317765939526
-177,66,-3,2740823258,0.013508488551623565
-182,63,-1,2740823808,0.013452458123941777
-187,78,-6,2740830763,0.013415303010962078
-181,79,-4,2740831298,0.013379820211074901
-180,80,2,2740831856,0.01329493131725001
-195,65,-1,2740836993,0.013240856054408104
-191,65,-8,2740851624,0.014048695486198033
-185,68,-9,2740852158,0.0140624994901199
-185,70,-9,2740852722,0.014077022270197324
-183,68,-9,2740853257,0.014083869434312623
-190,79,-2,2740867181,0.013807864510677587
-186,71,-4,2740867727,0.013794515900274702
-190,60,-12,2740868262,0.013839047824513518
-198,57,-14,2740868821,0.01392815962949302
-180,66,-12,2740875747,0.014193473808545529
-182,64,-11,2740876282,0.01421562483226231
-186,65,-9,2740876840,0.014237042639936982
-185,67,-9,2740882015,0.014439840952082488
-192,72,-1,2740897178,0.014069546452952756
-199,80,2,2740897726,0.014071401300908058
-201,79,4,2740898261,0.014063991947461538
-196,75,1,2740898820,0.014056842326066129
-187,72,-6,2740905723,0.014220451708203755
-190,77,-4,2740906257,0.01423879242886301
-191,79,-4,2740906815,0.014265981699668803
-188,55,3,2740913012,0.013288988978012254
-191,63,-20,2740922171,0.015264255509530434
-189,58,-22,2740922728,0.015392337178184641
-189,52,-22,2740923263,0.015509975885511125
-191,52,-10,2740923814,0.015542221723458365
-184,65,-5,2740929002,0.015437573398495608
-184,70,-3,2740936773,0.015150586407019362
-197,72,0,2740937308,0.015134832410186391
-203,72,-4,2740937865,0.015163530108892861
-202,66,-1,2740944006,0.015158576810169489
-192,68,2,2740964163,0.013583809606453045
-196,71,1,2740964719,0.013566394257046295
-196,74,-5,2740965254,0.013598439549082741
-194,78,-11,2740965814,0.013677940388782088
-190,77,-6,2740980154,0.014498291968190746
-195,81,-3,2740980711,0.014538685189268298
-197,82,-4,2740981246,0.014593950706534041
-192,79,-7,2740981804,0.014651471817539303
-204,63,-8,2740996548,0.01644591215840425
-203,66,-6,2740997112,0.016510942144147722
-204,67,-8,2740997664,0.01659522064600152
-201,70,-7,2740998199,0.016663390624325574
-192,68,-13,2741004453,0.017453347503662838
-188,65,-16,2741004990,0.017520476295139774
-206,79,4,2741014152,0.018224602115922466
-205,77,5,2741014740,0.01826758971078977
-202,74,3,2741015868,0.018332104806773327
-188,58,-3,2741024185,0.01769844171055626
-186,61,4,2741024739,0.017610072586614473
-180,66,15,2741025834,0.017257275428845625
-183,57,-10,2741033006,0.01700681882080332
-192,58,-5,2741033541,0.017005110295100618
-198,60,2,2741034662,0.0169739927243042
-198,56,0,2741042165,0.016951313414739145
-203,53,1,2741042722,0.01697439707924785
-212,55,0,2741043257,0.017053583949579735
-212,59,-3,2741043808,0.017158950150601645
-193,63,-2,2741049468,0.017137503211328984
-186,68,-1,2741050004,0.017094035842832214
-177,68,4,2741055679,0.015795459292289492
-187,70,1,2741057300,0.015647571818864933
-201,85,-4,2741065197,0.016777668058536758
-199,88,-3,2741065745,0.0168546216420036
-200,85,-3,2741066280,0.016931758708059894
-202,79,1,2741066908,0.016997982956912145
-183,68,12,2741072445,0.01564543755845155
-196,63,6,2741073004,0.01561297107659603
-208,60,-9,2741082190,0.01767294109965649
-205,67,-13,2741082812,0.017830540720944903
-215,64,-6,2741083906,0.01815873610044405
-194,77,-8,2741092199,0.019013187950109145
-190,75,-12,2741092753,0.019063556380487248
-189,69,-10,2741093848,0.0191097075512476
-187,74,-7,2741101713,0.019188700749749644
-192,79,-11,2741102248,0.019256725976876464
-190,74,-12,2741102808,0.019310207682736554
-195,65,-12,2741103343,0.01937266498549989
-186,51,-15,2741109464,0.019406678409162745
-182,56,-11,2741110001,0.01937956863101969
-188,73,0,2741115676,0.019071232784906248
-195,75,-5,2741117305,0.019203397245180977
-186,76,-6,2741125194,0.019222105854111667
-194,76,-9,2741125742,0.019288796168574558
-199,81,-3,2741126277,0.019359289419365454
-196,80,1,2741126903,0.019394488520490537
-190,80,-9,2741131437,0.01985607030603977
-190,82,-10,2741131994,0.019926258620621327
-199,70,-6,2741141185,0.021020813734281298
-195,65,-5,2741141765,0.021046414826808614
-182,63,-3,2741142355,0.02097478263683608
-177,65,1,2741142895,0.02086468152157701
-196,67,-3,2741147459,0.021068281310144637
-198,69,-6,2741147995,0.02112492955421046
-185,71,0,2741157163,0.020389134411401475
-190,69,-5,2741157787,0.020396586535450855
-190,69,-11,2741158894,0.020475175688024396
-185,77,-5,2741167210,0.020548534965208642
-191,72,-3,2741167766,0.020561090751759818
-193,63,5,2741168851,0.020460439621899838
-209,58,-8,2741175738,0.02166306174001461
-204,51,-11,2741176273,0.021730607812370014
-199,45,-9,2741176834,0.021745104744854662
-194,62,-14,2741181996,0.0223038334145536
-196,68,-8,2741197163,0.023822329029763643
-196,69,-2,2741197720,0.02384781441827591
-190,68,2,2741198255,0.023814184131263384
-183,66,0,2741198806,0.02374362332824945
-189,63,-7,2741205762,0.023699147031909524
-194,68,-10,2741206297,0.023752083541613647
-193,68,-10,2741206853,0.0238011234043428
-199,64,-4,2741212055,0.02420619660665268
-206,73,-8,2741226621,0.027614240803416647
-202,73,-4,2741227156,0.02769697194122267
-194,76,0,2741227719,0.027718510707844236
-190,75,5,2741228254,0.027688045483378127
-193,68,-8,2741242175,0.0286147236185841
-188,74,-10,2741242725,0.028643428579691783
-183,74,-8,2741243260,0.028631027994468032
-186,73,-4,2741243819,0.028614583002148822
-194,75,-10,2741250744,0.029492877578541084
-189,78,-10,2741251279,0.029538355010089876
-185,80,-6,2741251835,0.029545334678211188
-184,77,-2,2741252370,0.02951925510083978
-191,55,-12,2741260128,0.02973648343132247
-188,62,-13,2741260686,0.029757428023842403
-186,70,0,2741270192,0.028998762612550074
-182,68,1,2741270761,0.028918328356628935
-188,60,-7,2741271856,0.02888531654272123
-199,67,-8,2741280194,0.02997389051767628
-205,71,-6,2741280740,0.03008029853970194
-201,71,-4,2741281275,0.030150379784440098
-182,70,0,2741287001,0.029437968617659238
-189,61,0,2741302175,0.028214497206053422
-189,64,-3,2741302721,0.028192798335741346
-184,69,-7,2741303256,0.02817052115314472
-179,70,-10,2741303815,0.028133406914151695
-194,64,1,2741311747,0.027979876621650867
-200,58,1,2741312282,0.027997560233619233
-198,60,0,2741312840,0.028012101169056853
-198,65,-7,2741313375,0.02806926287301602
-193,79,-7,2741319453,0.028650817689471822
-195,76,-3,2741319990,0.028690651404632426
-200,80,-10,2741325669,0.02990318533954686
-189,80,-7,2741327295,0.030003678664785392
-189,64,-2,2741335187,0.029601982767469753
-189,70,-2,2741335741,0.029587713361500786
-189,72,-4,2741336276,0.029588061370712893
-189,67,-7,2741336913,0.029592402001961216
-172,63,-4,2741342465,0.02830944146561816
-165,61,1,2741343002,0.02811502768748075
-195,65,-6,2741352193,0.02865534384191201
-191,51,-8,2741352824,0.02864182345319147
-186,56,-4,2741353922,0.028536815288312815
-197,66,0,2741362216,0.028797530726531212
-192,69,4,2741362762,0.028769906451414307
-184,77,-2,2741363857,0.028704126243762968
-176,63,0,2741371746,0.026950190309583504
-176,63,-1,2741372280,0.026837166297740384
-183,65,-4,2741372837,0.02678380261190595
-194,66,-10,2741373372,0.026832096019195756
-183,59,2,2741379001,0.02585572085256682
-180,73,-3,2741386781,0.025006791417037363
-184,66,-4,2741387316,0.024964608750380205
-188,58,-5,2741387874,0.02493355480415021
-186,57,-8,2741388409,0.024905809617217303
-196,81,-15,2741393996,0.0261477082104582
-182,66,-4,2741401721,0.025389141886097446
-183,60,2,2741402256,0.025296392031079418
-184,57,6,2741402813,0.02517596093893822
-181,64,-1,2741403348,0.02509749199169766
-186,74,12,2741409449,0.02401219665131039
-179,69,7,2741410006,0.023887728238217765
-189,56,-13,2741419158,0.02409796501058596
-187,57,-10,2741419735,0.024088887151052046
-189,65,-3,2741420864,0.02404750932798115
-192,65,-11,2741429180,0.024706574755743747
-190,65,-9,2741429735,0.024727868611911202
-190,65,-17,2741430829,0.024863957418044053
-183,62,-2,2741438002,0.024020368237925395
-184,63,1,2741438537,0.023947515843146666
-187,76,0,2741439658,0.023888037168137838
-200,73,-6,2741447161,0.02491167394743649
-204,69,-6,2741447717,0.025003682688506203
-202,67,-6,2741448252,0.025077492398781123
-204,70,-5,2741448804,0.025165316290617582
-190,67,-13,2741454464,0.025664511864449645
-193,82,-4,2741455000,0.025704573246130843
-184,59,2,2741460674,0.02479080070143988
-186,60,-8,2741462293,0.024746999071959187
-190,75,-10,2741470193,0.025416775826030094
-188,71,-4,2741470741,0.025409448128206856
-182,73,1,2741471276,0.02534489080827408
-177,77,4,2741471901,0.025227355124692877
-181,73,-6,2741477443,0.02495520050152119
-191,71,-11,2741477998,0.025008952682912623
-199,67,2,2741487194,0.025135904019970137
-200,67,2,2741487821,0.02515404706106321
-193,74,-5,2741488901,0.025219978749113497
-191,79,4,2741497171,0.024993912523039605
-196,73,6,2741497727,0.02498397264338808
-194,69,-3,2741498821,0.025019850839415155
-184,65,-4,2741507157,0.024355941542489337
