gx,gy,gz,time,ang
-76,253,-351,830476064,1.4478318204864387
-73,259,-348,830476626,1.4502854361646933
-76,254,-346,830477183,1.4527157399412984
-93,240,-349,830483555,1.4815089981356107
-132,207,-422,830492737,1.535091530723494
-141,200,-428,830493293,1.5384241433324575
-150,196,-436,830493899,1.5421460234116535
-158,191,-443,830494456,1.5456409913638844
-205,132,-486,830500016,1.585306352353623
-206,124,-498,830500553,1.5892481990361977
-279,105,-606,830509756,1.6732972386014648
-283,103,-612,830510313,1.6784454698566982
-283,96,-619,830511398,1.6886038549471685
-350,74,-643,830519441,1.7681134485578993
-345,72,-646,830519976,1.7734278502719492
-348,65,-655,830521064,1.7844034526823862
-386,16,-668,830527524,1.851867223473392
-387,8,-662,830528059,1.8574176336476873
-391,5,-658,830528622,1.863232311825223
-394,5,-651,830529183,1.8689709851511322
-440,-45,-661,830536742,1.9488440936560996
-446,-44,-657,830537290,1.9546147177345312
-452,-38,-654,830537825,1.9602263303508496
-449,-37,-650,830538414,1.966365407653376
-459,-64,-653,830543990,2.0251815349035214
-455,-65,-650,830544547,2.0310343050900053
-424,-38,-644,830553783,2.1262741558510982
-419,-44,-639,830554402,2.132616590805572
-416,-44,-647,830555516,2.1441582474824235
-378,-16,-620,830563720,2.2247182163436174
-379,-11,-627,830564275,2.2302244181812565
-368,-8,-623,830565370,2.2409875787528977
-333,55,-623,830572510,2.309747111054935
-325,60,-621,830573045,2.3148689778848364
-318,67,-617,830573607,2.320199070487636
-313,73,-615,830574168,2.3254901123812655
-323,124,-651,830580442,2.3876648754514145
-320,126,-658,830580977,2.393020046587377
-311,127,-658,830581532,2.398562462762175
-305,129,-659,830582067,2.4039038065879184
-330,130,-723,830588534,2.475102159761575
-373,91,-902,830597375,2.597747296222708
-375,86,-915,830597910,2.605283104799652
-375,83,-929,830598480,2.6134343379753133
-377,83,-941,830599068,2.6219520446929114
-446,64,-1066,830604994,2.720128952520891
-443,56,-1081,830605551,2.729486344600784
-544,-3,-1294,830614709,2.915793409473925
-548,-1,-1302,830615270,2.9272817584963366
-553,-13,-1333,830616365,2.950247660785579
-648,-85,-1514,830624722,3.1512266505139057
-656,-92,-1528,830625280,3.1647864903639884
-658,-96,-1541,830625814,3.1778734624621756
-681,-108,-1662,830631553,3.3294025103724465
-699,-88,-1865,830640693,3.598750128732668
-702,-90,-1881,830641249,3.6152775145483407
-692,-88,-1892,830641784,3.631251222586697
-672,-105,-2050,830647544,3.816593703927168
-674,-108,-2265,830655215,4.088092445802911
-679,-105,-2279,830655750,4.107145365558045
-682,-102,-2302,830656307,4.127175477960696
-691,-49,-2532,830662540,4.372412614819028
-649,21,-2775,830670151,4.697844296223815
-636,26,-2793,830670686,4.72084436609107
-627,36,-2809,830671246,4.745031599598739
-611,45,-2834,830671781,4.768307895661261
-541,119,-3006,830678560,5.078764617860972
-407,220,-3244,830687740,5.5279487701936745
-394,225,-3257,830688290,5.554978484250043
-376,232,-3274,830688901,5.585131536368281
-372,235,-3286,830689458,5.612716259765001
-391,267,-3460,830694991,5.901512731205709
-394,269,-3477,830695547,5.930700921134133
-499,284,-3858,830704757,6.469835206294191
-511,283,-3878,830705309,6.502359591889234
-535,297,-3919,830706404,6.567617583535418
-773,300,-4307,830714721,7.117062455049538
-788,300,-4324,830715276,7.153904833172437
-800,297,-4341,830715811,7.189574888510038
-949,235,-4581,830721549,7.595260382724337
-1099,-60,-4997,830736699,8.769273967058702
-1098,-64,-4993,830737257,8.81248169660955
-1094,-77,-4998,830737792,8.853946653775841
-1085,-82,-5006,830738350,8.897250055023544
-1019,-194,-5021,830746731,9.548603218796755
-1023,-201,-5017,830747287,9.591789020440102
-1020,-210,-5023,830747822,9.633390435918116
-1014,-215,-5036,830748390,9.677661956879394
