gx,gy,gz,time,ang
-214,149,27,449758903,0.008135325899321727
-216,148,28,449759452,0.008893140889524927
-206,148,30,449760569,0.010405685045789563
-202,135,22,449764917,0.015270266078720864
-183,127,21,449766551,0.016817359194552777
-179,95,28,449774627,0.021361129883089375
-175,95,27,449775183,0.021682392991576278
-169,97,26,449775785,0.022040712984725427
-167,96,29,449776344,0.02237993675438731
-222,113,36,449781907,0.02767426139098841
-222,116,39,449782443,0.02822862959533721
-291,88,26,449791641,0.03737901069070433
-292,86,26,449792203,0.038051203690492766
-304,98,20,449793298,0.039584996976901946
-279,86,20,449801634,0.049288403113005995
-275,88,24,449802190,0.04997292437509537
-265,89,23,449802725,0.050581140280154945
-246,72,34,449809452,0.05654300134298342
-250,37,20,449817062,0.061170540319186
-252,41,23,449817597,0.061562960450877814
-255,39,25,449818159,0.061999094285599514
-250,39,28,449818694,0.06239856840942184
-208,6,15,449825443,0.06243830853188299
-183,32,20,449834623,0.06206355269722007
-191,29,16,449835181,0.06208722413894356
-185,33,12,449835786,0.06205930139544779
-176,39,11,449836341,0.06198282119531638
-208,30,20,449841903,0.06371677271049693
-211,28,25,449842440,0.063936452833121
-207,74,26,449851642,0.06848228193627784
-206,73,33,449852199,0.06878841920034537
-200,79,32,449853294,0.06932202664568142
-216,99,29,449861631,0.07520479138523059
-222,95,29,449862187,0.07563222468746215
-223,94,31,449862722,0.07605848750566031
-223,98,-2,449868441,0.07890292637181184
-182,126,3,449883612,0.08285277249875535
-190,117,10,449884169,0.08309038528962857
-198,108,10,449884704,0.08333543475937744
-202,106,4,449885254,0.08357389011661243
-204,60,-5,449893613,0.08433041232768387
-201,62,-12,449894170,0.0843353210640896
-204,62,-10,449894704,0.0843670917734313
-206,63,-5,449895296,0.08444569283539356
-233,56,4,449900442,0.08686782454788064
-271,64,14,449909634,0.0965756460382114
-277,62,14,449910184,0.09720289885596352
-278,56,19,449910785,0.09790495901614192
-281,45,21,449911345,0.09856062838180274
-276,34,19,449915908,0.10342670815295485
-281,35,20,449916445,0.10405123555256543
-286,72,20,449925611,0.11683571446155949
-290,72,16,449926237,0.11772946439453208
-300,53,19,449927366,0.11943377606921485
-291,45,11,449935637,0.13046484335031724
-296,51,11,449936184,0.1312538434127594
-286,57,9,449937279,0.13269719847702596
-232,36,0,449944366,0.13619338804285058
-227,41,1,449944901,0.1364378663748512
-223,39,-3,449945972,0.13683661683601608
-203,83,7,449953588,0.13899946057293164
-207,82,9,449954146,0.13919470076016532
-210,77,8,449954681,0.13939258942817428
-203,73,4,449955239,0.13952555468562466
-189,74,13,449960890,0.14019981022050035
-187,67,12,449961447,0.14023801871761912
-195,55,22,449967847,0.1416322407076022
-195,62,25,449968411,0.14177952737919997
-197,66,28,449969509,0.14213130221714843
-174,44,43,449977583,0.14291085887294663
-167,41,50,449978141,0.14295447132747063
-171,41,50,449978730,0.14303285949814526
-184,14,44,449983907,0.1441538961846624
-188,16,46,449984444,0.14432045619732908
-195,15,46,449985570,0.1447741678450672
-191,40,48,449989891,0.14659202584285366
-184,16,29,449991536,0.14683855587124123
-194,52,36,449999631,0.14999293460296467
-193,60,33,450000188,0.15019645234128517
-188,65,33,450000787,0.15038222204297122
-182,72,29,450001340,0.15049713367763037
-192,73,29,450006911,0.15235261672120537
-190,72,23,450007447,0.15248908570786793
-156,48,25,450016642,0.15120384122867553
-155,50,29,450017185,0.15115355197805752
-154,70,27,450018271,0.15103688618842473
-158,17,23,450026639,0.150128936492695
-162,19,25,450027188,0.15012153018083765
-163,27,23,450027722,0.15011067798577987
-150,53,19,450034444,0.14880243540165997
-189,52,22,450042091,0.15089255516607072
-188,50,18,450042626,0.15101203957305578
-185,45,13,450043186,0.15108992855504866
-186,40,9,450043721,0.15114790783768445
-222,29,11,450050447,0.15467191837621871
-225,44,21,450059627,0.1607665416473
-223,44,30,450060185,0.16118128491704156
-227,47,35,450060790,0.1616878017153087
-229,60,36,450061338,0.16215640430838513
-262,112,49,450066908,0.169407472376872
-264,116,51,450067444,0.17013285563277714
-281,52,26,450076644,0.18231573712302343
-280,47,20,450077204,0.18302480192032305
-275,43,26,450078291,0.18441382318097166
-237,63,6,450086635,0.1896908856413081
-232,67,4,450087184,0.18999550425220593
-228,67,4,450087719,0.1902681641045698
-169,71,14,450094441,0.18986082212682087
-139,80,28,450102064,0.18802637495482774
-133,81,31,450102599,0.18788948384951767
-136,85,29,450103162,0.1877516029879579
-116,100,12,450109437,0.1837785527204539
-86,104,28,450117072,0.17847322223808337
-89,116,24,450117607,0.17812311774941994
-86,117,19,450118167,0.17771192392155266
-93,80,18,450124452,0.1737017359287878
-90,96,17,450132087,0.16919301560808142
-94,92,15,450132622,0.16890959556957816
-99,87,18,450133182,0.16866003045808076
-83,62,8,450138447,0.165106215842323
-137,99,18,450153050,0.1644312700294893
-143,106,18,450153585,0.16445563404164645
-150,111,20,450154135,0.1645248491841039
-157,106,24,450154670,0.16464402289358523
-245,49,15,450168073,0.17277166736197333
-244,43,18,450168608,0.1731224149963708
-231,37,21,450169161,0.17345581655605832
-222,40,21,450169696,0.17374635323528284
-277,71,34,450177638,0.18282030281552886
-285,68,30,450178186,0.18345934197706704
-285,65,30,450178721,0.18408373549892046
-285,70,35,450179281,0.18477773938717573
-305,94,33,450185444,0.1934597272502842
-282,76,27,450194635,0.20424520847335495
-278,77,30,450195185,0.20490329317725167
-281,77,31,450195788,0.2056492179431106
-282,79,29,450196346,0.20633251276440295
-264,98,20,450201885,0.211766712020128
-261,96,21,450202442,0.2123089920770221
-211,132,27,450211646,0.21833542623331886
-213,138,31,450212204,0.2187546541382512
-210,142,33,450213299,0.21958672110840685
-177,91,32,450221615,0.22266917800485425
-169,85,32,450222170,0.22283351370279061
-160,86,24,450222705,0.22289866603567188
-183,124,33,450229430,0.22640250925223904
-197,107,36,450237073,0.23140664852646747
-198,102,38,450237608,0.23177084089266103
-200,95,36,450238161,0.2321327798229358
-201,90,29,450238696,0.2324336050989969
-238,97,44,450245453,0.23971883352534687
-285,96,19,450254633,0.25053800024078915
-280,88,17,450255182,0.2511455128441193
-273,82,19,450255788,0.25178379351618824
-266,83,26,450256343,0.2523831394411931
-244,76,17,450261913,0.2566069813358057
-237,77,19,450262450,0.25699604523544667
-233,64,17,450271646,0.26278500137338484
-231,50,10,450272202,0.26305827429883333
-227,47,5,450273297,0.26348302075379076
-220,93,7,450281610,0.2674483678967427
-218,97,14,450282167,0.26775753438775735
-215,98,16,450282701,0.26805334789308594
-215,111,16,450289447,0.27207507892090577
-226,93,1,450297070,0.2756852042865111
-231,90,5,450297605,0.27598507016085905
-230,91,6,450298158,0.27629825307334427
-229,91,3,450298693,0.27657785606455915
-222,80,-4,450305450,0.2788872640051271
-237,58,6,450314631,0.2837743723424315
-230,57,7,450315187,0.2840395839261158
-235,65,9,450315789,0.28438520133697426
-250,72,5,450316338,0.2847681026136912
-276,48,6,450321911,0.28976075071123747
-280,50,7,450322447,0.2902772522389067
-281,41,-2,450331646,0.2982602034016298
-283,40,3,450332208,0.29880064746847645
-276,45,10,450333293,0.2998655765266266
-205,51,14,450341607,0.30239800014194385
-206,56,18,450342165,0.3026059810805705
-205,66,17,450342700,0.30280783507100484
-207,110,23,450349444,0.3067208685210637
-204,94,20,450357067,0.3103596748468498
-205,83,19,450357601,0.31059813708877054
-210,76,21,450358164,0.31087949665459785
-206,74,20,450358699,0.3111158723945891
-207,65,18,450365447,0.31384602813926554
-201,96,34,450374627,0.31942919798959124
-204,91,27,450375184,0.3197355029906252
-203,89,22,450375790,0.320025832586184
-203,88,25,450376336,0.32030380009730985
-192,60,34,450381908,0.3226048348842361
-194,55,29,450382444,0.322800441778832
-178,17,43,450391647,0.32520116863173676
-173,15,49,450392204,0.32536259631683523
-159,11,38,450393291,0.3253837181662153
-199,12,50,450401635,0.33014943251304474
-197,13,47,450402184,0.33044250635649114
-198,13,48,450402718,0.33073984986347277
-236,13,37,450408433,0.3353823044940605
-138,100,25,450423045,0.3339498308245534
-141,108,34,450423580,0.3339921402670236
-143,113,36,450424143,0.3340680656354053
-139,115,34,450424678,0.3341111986299108
-128,123,23,450432610,0.33322328963596387
-123,127,27,450433168,0.33318132252926075
-129,136,30,450433703,0.33320370930927334
-151,141,30,450439441,0.33474875288608125
-114,117,30,450447088,0.3341121027165273
-118,122,29,450447623,0.3341017436619337
-118,125,25,450448181,0.3340706362052962
-115,121,19,450448716,0.33398265731385907
-96,97,27,450455442,0.3321403799918516
-123,73,20,450464623,0.3303899369909334
-127,66,25,450465180,0.3303323019821879
-122,58,26,450465744,0.3302457643525275
-121,53,24,450466311,0.3301314288199931
-150,64,17,450471904,0.32994031178483324
-150,66,18,450472440,0.3299350772570555
-235,63,2,450481648,0.333537901052484
-241,67,-2,450482200,0.3337601248967478
-239,61,-1,450483294,0.334177368582015
-227,34,-4,450491631,0.33559225322363795
-230,40,-6,450492179,0.3356980655946549
-230,45,-4,450492714,0.3358238893064759
-196,32,-16,450498438,0.3345770265909618
-147,53,5,450513072,0.33088170497075625
-154,45,1,450513607,0.33073934931769394
-160,39,-5,450514160,0.33056404531673417
-162,36,-9,450514695,0.33037000856740073
-117,23,-18,450522605,0.3237632578407514
-115,23,-18,450523163,0.3232970932260615
-111,31,-21,450523698,0.3228260754333358
-104,38,-23,450524257,0.3223029143238542
-94,80,9,450530442,0.31952479018700186
-122,102,5,450539634,0.31751855858330646
-125,93,5,450540182,0.317405778441132
-123,90,3,450540744,0.31726392582127966
-122,93,4,450541322,0.3171287410927862
-120,37,-16,450546884,0.31336002694930887
-121,40,-20,450547441,0.3129652049204485
-129,24,-15,450556647,0.30721849812448604
-133,31,-16,450557204,0.30689418193001383
-127,36,-17,450558297,0.3062227704060371
-145,18,-6,450566614,0.3029431235241043
-148,18,2,450567168,0.3028033664691608
-151,21,7,450567703,0.3027192694816006
-159,28,-7,450573442,0.3010465906364166
-163,10,-17,450588052,0.2948083463901092
-168,14,-18,450588587,0.2945996161986789
-172,21,-15,450589150,0.2944218444362259
-175,21,-8,450589684,0.29431537420367687
-220,73,6,450603607,0.29853572390467714
-220,76,10,450604156,0.2987378443891114
-226,74,11,450604691,0.29895768414296603
-227,74,7,450605250,0.2991585893202115
-163,97,9,450613610,0.29994722963975184
-162,100,6,450614165,0.2999791905183522
-163,101,5,450614700,0.3000063742116514
-159,105,4,450615261,0.30001999539541285
-99,102,14,450620889,0.2993738361620422
-97,101,15,450621446,0.29932500665195994
-64,93,18,450627845,0.2982677131557255
-61,92,17,450628409,0.2981846977386232
-40,120,23,450634981,0.2981011213282663
-29,116,8,450643584,0.29711621891287127
-30,114,6,450644143,0.2970910185919849
-29,112,7,450644678,0.29707742755816013
-25,110,9,450645236,0.2970795626024553
-20,87,23,450650888,0.29829088330504766
-13,85,25,450651445,0.2984605232986025
-54,50,24,450660594,0.3012827138496757
-61,51,22,450661213,0.3015015622668892
-71,57,22,450662346,0.3019311634152667
-140,126,43,450670617,0.30925780302603373
-160,135,44,450671171,0.30977498546063903
-175,137,53,450672267,0.3109468390498776
-197,71,28,450680623,0.3150335814657425
-193,68,28,450681182,0.3153031197580246
-187,70,25,450681716,0.3155412219294075
-134,69,34,450687433,0.3190162708548794
-69,95,41,450696594,0.32714147418004996
-65,89,39,450697151,0.3276394034474017
-60,81,39,450697686,0.3281118079613045
-56,77,46,450698292,0.32871036603756776
-38,97,40,450702890,0.3334322354918425
-29,92,38,450703426,0.3339894728624148
-48,116,33,450711247,0.3422529867795412
-49,119,38,450711782,0.3428904013198851
-44,118,38,450712334,0.34355807890491347
-42,113,38,450712897,0.3442372317249207
-68,110,27,450718910,0.3501876387706109
-65,112,26,450719446,0.3507354194049321
-86,127,49,450728624,0.3632587745338374
-76,131,46,450729238,0.36412180438999053
-84,132,50,450730335,0.36570140550403274
-111,64,30,450739809,0.3733789354175384
